,,"#1, Mahayogi Vemana Road, III Block",STD-080 -,,,,,,,,,,
E092,PUA,"Koramangala, BANGALORE - 560034","25529875,",300,"CE-30,CS-60,EC-60,",,,,,,,,
,,"Email:bgvsreddy@gmail.com,",25534943(F),,"IE-60,ME-60,TC-30",,,,,,,,
,,Website:www.vemanait.edu.in,,,,,,,,,,,
,,Basavakalyana Engineering College,,,,,,,,,,,
,,"KHB Colony, NH 9, BASAVAKALYANA,",STD-08481 -,,,,,,,,,,
E093,PUA,BIDAR-DIST - 585327,"254264,",210,"CE-30,CS-44,EC-46,",,,,,,,,
,,,,,"IE-30,ME-60",,,,,,,,
,,"Email:principalbetbkec@gmail.com,",254143(F),,,,,,,,,,
,,Website:www.betbkec.com,,,,,,,,,,,
109,,,,,,,,,,,,,
,,,,,,,,,,,,,
"COLLEGE
CODE","COLLEGE
TYPE",NAME AND ADDRESS OF THE COLLEGE,,"TELEPHONE
NUMBERS","GOVT.
SEATS","COURSE WISE
BREAK-UP",,,,,,,
,,Coorg Institute of Technology,,,,,,,,,,,
,,"P.B. No. 11, Halligattu, Ponnampet,",,STD-08274 -,,,,,,,,,
,,SOUTH KODAGU - 571216,,,,"CE-30,CS-44,EC-46,",,,,,,,
E094,PUA,,,"261151, 249771,",210,,,,,,,,
,,"Email:info@citcoorg.edu.in,",,261152(F),,"IE-30,ME-60",,,,,,,
,,Website:www.citcoorg.edu.in,,,,,,,,,,,
,,AMC Engineering College,,,,,,,,,,,
,,"18th K.M., Bannerghatta Road, Kalkere,",,STD-080 -,,"CE-30,CS-120,EC-90,",,,,,,,
E095,PUA,BANGALORE - 560083,,"27828655,",480,"EE-30,IE-60,",,,,,,,
,,"Email:principal@amcec.edu.in,",,27828656(F),,"ME-120, TC-30",,,,,,,
,,Website:www.amcgroup.edu.in,,,,,,,,,,,
,,East Point College of Engineering and Technology,,,,,,,,,,,
,,"Jnana Prabha', Bidarahalli,","Virgonagar Post,",STD-080 -,,,,,,,,,
,,BANGALORE - 560049,,,,"CE-60,CS-60,EC-60,",,,,,,,
E096,PUA,,,"28472999,",360,,,,,,,,
,,"Email:principal.epcet@eastpoint.ac.in,",,25073903(F),,"EE-60,IE-60,ME-60",,,,,,,
,,Website:www.eastpoint.ac.in,,,,,,,,,,,
,,C M R Institute of Technology,,,,,,,,,,,
,,"132, AECS Layout, ITPL Park Road, Kundalahalli",,STD-080 -,,"CE-60,CS-90,EC-120,",,,,,,,
E097,PUA,"Village, BANGALORE - 560037",,"28524477,",510,"EE-60,IE-60,ME-60,",,,,,,,
,,"Email:principal@cmrit.ac.in,",,28524630(F),,TC-60,,,,,,,
,,Website:www.cmrit.ac.in,,,,,,,,,,,
,,Atria Institute of Technology,,,,,,,,,,,
,,"1ST Main Road, AG's Colony, ASKB Campus,",,STD-080 -,,,,,,,,,
E098,PUA,"Anandanagar, BANGALORE - 560024",,"23546084,",330,"CE-60,CS-60,EC-90,",,,,,,,
,,"Email:principal@atria.edu,",,23632969(F),,"IE-60,ME-60",,,,,,,
,,Website:www.atria.edu,,,,,,,,,,,
,,New Horizon College of Engineering,,,,,,,,,,,
,,"Outer Ring Rd, Bellandur post, near Marathalli,",,"STD-080 - ,",,"AU-27,BT-27,CE-54,",,,,,,,
E099,ML,BANGALORE - 560103,,"66297777,",351,"CS-54,EC-54,EE-27,",,,,,,,
,,"Email:principal@newhorizonindia.edu,",,28440770(F),,"IE-54,ME-54",,,,,,,
,,Website:www.newhorizonindia.edu,,,,,,,,,,,
,,K N S Institute of Technology,,,,,,,,,,,
,,"Hegde Nagar, Kogilu Road, Tirumenahalli,",,,,,,,,,,,
E100,PUA,"Yelahanka Hobli, BANGALORE - 560064",,"STD-080 - ,",210,"CE-30,CS-60,EC-60,",,,,,,,
,,"Email:principal@knsit.com / knsitvtuaao@gmail.,",,28567359(F),,"IE-30,ME-30",,,,,,,
,,Website:www.knsit .com,,,,,,,,,,,
E101,PUA,"Channabasaveshwara Institute of Technology
NH-206, B.H Road, GUBBI, TUMKUR - 572216
Email:citcollege@rediffmail.com,
Website:www.cittumkur.org",,"STD-08131 -
223818, 223144,
223177(F)",270,"CE-30,CS-60,EC-60,
EE-30,IE-30,ME-60",,,,,,,
,,DONBOSCO Institute of Technology,,,,,,,,,,,
,,"Kumbalagodu, Mysore Road,",,STD-080 -,,,,,,,,,
,,BANGALORE - 560074,,"28437029,",,"CE-30,CS-90,EC-90,",,,,,,,
E102,PUA,,,,390,"EE-30,IE-30,ME-90,",,,,,,,
,,"Email:dbit.principal@gmail.com,",,"28437030,",,,,,,,,,
,,,,28437031(F),,TC-30,,,,,,,
,,Website:www.dbit.co.in,,,,,,,,,,,
,,Global Academy of Technology,,,,,,,,,,,
,,"Ideal Homes Township, Rajarajeshwarinagar,",,STD-080 -,,"CE-60,CS-90,EC-90,",,,,,,,
E103,PUA,,,"28603158,",360,,,,,,,,
,,BANGALORE - 560098,,,,"EE-30,IE-30,ME-60",,,,,,,
,,"Email:info@gat.ac.in, Website:www.gat ac.in",,28603157(F),,,,,,,,,
,,Nagarjuna College of Engineering and Technology,,,,,,,,,,,
,,"Venkatagiri Kote Post, Devanahalli Tq.,",,,,,,,,,,,
,,,,"STD-080 - ,",,"CE-90,CS-60,EC-60,",,,,,,,
E104,PUA,BANGALORE (R) - 562110,,,330,,,,,,,,
,,"Email:principal@ncetmail.com,",,67462799(F),,"IE-30,ME-90",,,,,,,
,,Website:www.nagarjunaeducation.com,,,,,,,,,,,
E105,PUA,"Nitte Meenakshi Institutute of Technology
PB No.6429, Govindapura, Gollahalli, Yelahanka,
BANGALORE - 560064
Email:principal@nmit.ac.in,Website:www.nmit.ac.in",,"STD-080 -
22167803,
22167901(F)",450,"AE-30,CE-60,CS-90,
EC-90,EE-30,IE-60,
ME-90",,,,,,,
E106,PUA,"East West Institute of Technology
SY No. 63, Vihwaneedam Post, Near Anjanagar,
Off Magadi Road, BANGALORE - 560091
Email:ewgi68@gmail.com, Website:www.ewit.edu",,"STD-080 -
23286732,
23288899,
23288237(F)",450,"CE-90,CS-90,EC-90,
EE-30,IE-60,ME-90",,,,,,,
110,,,,,,,,,,,,,
,,,,,,,,,,,,,
"COLLEGE
CODE","COLLEGE
TYPE",NAME AND ADDRESS OF THE COLLEGE,,"TELEPHONE
NUMBERS","GOVT.
SEATS","COURSE WISE
BREAK-UP",,,,,,,
,,B N M Institute of Technology,,,,,,,,,,,
,,"PB No. 7087, 12th Main, 27th Cross,","Banashankari,",STD-080 -,,,,,,,,,
E107,PUA,"2ND STAGE , BANGALORE - 560070",,"26711781,",210,"CS-60,EC-60,EE-30,",,,,,,,
,,"Email:bnmitprincipal@gmail.com,",,"26711782,",,"IE-30,ME-30",,,,,,,
,,Website:www.bnmit.org,,26710881(F),,,,,,,,,
,,Saptagiri College of Engineering.,,,,,,,,,,,
,,"No, 14/5, Chikkasandra, Hesaragatta Main Road,",,STD-080 -,,"BT-30,CE-30,CS-60,",,,,,,,
E108,PUA,BANGALORE - 560057,,,360,"EC-60,EE-60,IE-60,",,,,,,,
,,"Email:principal@sapthagiri.edu.in,",,"28372802,",,ME-60,,,,,,,
,,Website:www.sapthagiri.edu.in,,28372797(F),,,,,,,,,
,,City Engineering College,,,,,,,,,,,
,,"Doddakallasandra, Off Kanakapura Main Road,",,STD-080 -,,,,,,,,,
,,BANGALORE - 560061,,,,"CE-60,CS-90,EC-90,",,,,,,,
E109,PUA,,,"22560313,",360,,,,,,,,
,,"Email:principal@cityengineeringcollege.ac.in,",,22560314(F),,"IE-60,ME-60",,,,,,,
,,Website:www.cityengineeringcollege.ac.in,,,,,,,,,,,
,,Yellamma Dasappa Institute of Technology,,,,,,,,,,,
,,"Raghuvanhalli, 14th KM, Kanakapura Main Road,",,STD-080 -,,,,,,,,,
,,,,,,"CE-30,CS-30,EC-60,",,,,,,,
E110,PUA,BANGALORE - 560062,,"28425988,",180,,,,,,,,
,,"Email:principalydit@yahoo.com,",,28435829(F),,"IE-30,ME-30",,,,,,,
,,Website:www.ydit.ac.in,,,,,,,,,,,
,,Sri Venkateshwara College of Engineering,,,,,,,,,,,
,,"Vidyanagar Bangalore, international airport road,",,STD-080 -,,,,,,,,,
E111,PUA,BETTAHALSUR(P) BANGALORE - 562157,,"32717536,",300,"CE-60,CS-60,EC-60,",,,,,,,
,,"Email:principal@svcengg.com,",,28477461(F),,"EE-30,IE-30,ME-60",,,,,,,
,,Website:www.svcengg.com,,,,,,,,,,,
,,Sri Krishna Institute of Technology,,,,,,,,,,,
,,"No. 29,","Hesarghatta Main Road, Chimney Hills,",STD-080 -,,"CE-60,CS-60,EC-60,",,,,,,,
E112,PUA,"Chikkabanavara-P, BANGALORE - 560090",,"28390615,",315,"EE-30,IE-30,MD-15,",,,,,,,
,,,,"65790005,",,,,,,,,,
,,"Email:skit1princi@gmail.com,",,,,ME-60,,,,,,,
,,Website:www.sreis.in,,23721477(F),,,,,,,,,
,,Sambhram Institute of Technology,,,,,,,,,,,
,,"M.S.Palya, Jalahalli East, BANGALORE - 560097",,STD-080 -,,"CE-60,CS-90,EC-90,",,,,,,,
E113,PUA,"Email:sait.sambhram@gmail.com,",,"23640612,",360,"IE-60,ME-60",,,,,,,
,,Website:www.sambhramit.com,,23648388(F),,,,,,,,,
E114,PUA,"G M Institute of Technology
PB No. 4, #431, P.B. Raod,
DAVANAGERE - 577006
Email:info@gmit.info, Website:www.gmit.info",,"STD-08192 -
233345,
233344(F)",232,"BT-22,CE-30,CS-30,
EC-60,IE-30,ME-60",,,,,,,
,,S J B Institute of Technology,,,,,,,,,,,
,,"No 67,","Uttarahalli Road, BGS Health & Education",STD-080 -,,,,,,,,,
E115,PUA,"City, KENGERI, BANGALORE - 560060",,"28212445,",360,"CE-60,CS-90,EC-60,",,,,,,,
,,"Email:principal@sjbit.edu.in,",,"28212446,",,"EE-30,IE-60,ME-60",,,,,,,
,,Website:www.sjbit.edu.in,,28612651(F),,,,,,,,,
,,R.L.Jalappa Institute of Technology,,,,,,,,,,,
,,"Kodigehalli, Doddaballapura, BANGALORE",,STD-080 -,,,,,,,,,
,,RURAL DIST - 561203,,"27626801,",,,,,,,,,
E116,PUA,,,,180,"CS-60,EC-60,ME-60",,,,,,,
,,"Email:principal_rljit@rediffmail.com,",,"27626800,",,,,,,,,,
,,Website:www.rljit.in,,27625380(F),,,,,,,,,
,,Alpha College Engineering,,,,,,,,,,,
,,"No 30/2, Hennur-Bagalur Road, KANNUR POST,",,STD-080 -,,,,,,,,,
,,,,"28445218,",,"CE-30,CS-60,EC-30,",,,,,,,
E117,PUA,BANGALORE - 560077,,,210,,,,,,,,
,,"Email:alphacollege.engineering@gmail.com,",,"28444454,",,"IE-30,ME-60",,,,,,,
,,Website:www.alphace.org,,28445219(F),,,,,,,,,
E118,PUA,"RNS Institute of Technology
Channasandra, Uttarahalli-Kengeri Road,
BANGALORE - 560098
Email:principal@rnsit.ac.in,Website:www.rnsit.ac.in",,"STD-080 -
28611881,
28611882(F)",390,"CE-30,CS-60,EC-90,
EE-30,IE-60,IT-30,
ME-90",,,,,,,
E119,MR,"K C T Engineering College
PB No. 104, KCT Campus, Qamar-ul-Islam Colony,
ROZA(B), GULBARGA - 585104
Email:principalkct@rediffmail.com,
Website:www.kctengineering.edu.in",,"STD-08472 -
258020,
258020(F)",101,"CE-27,CS-27,EC-20,
ME-27",,,,,,,
111,,,,,,,,,,,,,
,,,,,,,,,,,,,
"COLLEGE
CODE","COLLEGE
TYPE",NAME AND ADDRESS OF THE COLLEGE,"TELEPHONE
NUMBERS","GOVT.
SEATS","COURSE WISE
BREAK-UP",,,,,,,,
,,Jnanavikasa Institute of Technology,,,,,,,,,,,
,,"Bidadi, Ramanagara Taluk, VIDYA SOUDHA",STD-080 -,,,,,,,,,,
E120,PUA,"Mysore Road, RAMANAGAR-DIST - 562109","9243665333,",210,"CE-30,CS-30,EC-60,",,,,,,,,
,,"Email:principaljvit@gmail.com,",7282998(F),,"IE-30,ME-60",,,,,,,,
,,Website:www.jvitedu.in,,,,,,,,,,,
E121,PUA,"Vivekananada College of Engineering Technology
Nehru Nagar Post, Puttur, D K DIST - 574201
Email:principal@vcetputtur.ac.in,
Website:vcetputtur.ac.in","STD-08251 -
234555,
236444(F)",270,"CE-60,CS-60,EC-60,
IE-30,ME-60",,,,,,,,
,,Canara Engineering College Bantwal,,,,,,,,,,,
,,"Benjanapadavu, Ammunje Village, Jodumarga Post,",STD-0824 -,,,,,,,,,,
E123,ML,"Bantawal Tq, DK DIST - 574219","2278666,",216,"CS-54,EC-54,EE-27,",,,,,,,,
,,"Email:canarait@gmail.com,",2278675(F),,"IE-27,ME-54",,,,,,,,
,,Website:www.canaraengineering.in,,,,,,,,,,,
,,Rajiv Gandhi Institute of Technology,,,,,,,,,,,
,,"RGC Campus, Cholanagar, Hebbal, R.T NAGAR",STD-080 -,,"BM-30,CE-30,",,,,,,,,
E124,PUA,"POST, BANGALORE - 560032","23631145,",210,"CS-60,EC-30,",,,,,,,,
,,"Email:principal@rgit.ac.in,","65373782,",,"EE-30,ME-30",,,,,,,,
,,Website:www.rgit.ac.in,23546710(F),,,,,,,,,,
E126,PUA,"B M S Institute of Technology and Management
PB No. 6443, Avalahalli, Doddaballapura Main
Road, YELAHANKA, BANGALORE - 560064
Email:principal@bmsit.in, Website:www.bmsit.in","STD-080 -
28561576,
28567186(F)",239,"CE-30,CS-44,EC-45,
EE-30,IE-30,
ME-30,TC-30",,,,,,,,
,,M S Engineering College,,,,,,,,,,,
,,"Navarathna Agrahara, Sadahalli Post,","STD-080 - ,",,,,,,,,,,
E127,PUA,BANGALORE URBAN - 562110,"32529575,",270,"CE-30,CS-60,EC-60,",,,,,,,,
,,"Email:principal@msec.ac.in,",41137900(F),,"EE-30,IE-30,ME-60",,,,,,,,
,,Website:www.msec.ac.in,,,,,,,,,,,
,,Appa Institute of Engineering and Technology,,,,,,,,,,,
,,"Sharanabasaveshwar campus, Complex, Sharana",STD-08472 -,,,,,,,,,,
E128,PUA,"Nagar, BRAHMPUR, KALABURAGI - 585103","242688,",270,"CE-60,CS-60,EC-60,",,,,,,,,
,,"Email:appaiet@reddiffmail.com,",229835(F),,"IE-30,ME-60",,,,,,,,
,,Website:www.appaengineering.org,,,,,,,,,,,
E129,MR,"St. Joseph Engineering College
Vamanjoor Post, dharamagiri, Mangalore - 575028
Email:sjec@sjec.ac.in, Website:www.sjec.ac.in","STD-0824 - ,
2263753,
2263751(F)",216,"CE-27,CS-54,EC-54,
EE-27,ME-54",,,,,,,,
E130,PUA,"Shridevi Institute of Engineering and Technology
Sira Road, , TUMKUR - 572106
Email:info@shrideviengineering.org,
Website:www.shrideviengineering.org","STD-0816 -
2212627,
2212628(F)",240,"CE-30,CS-60,EC-30,
EE-30,IE-30,ME-60",,,,,,,,
,,Basava Academy of Engineering,,,,,,,,,,,
,,"#161/64, Gangondana Halli, Main Road, Nagasandra","STD-080 - ,",,,,,,,,,,
E131,PUA,"Post, Near Peenya Tdasarahalli, Blore - 560073","22714160,",120,"CE-30,CS-30,",,,,,,,,
,,"Email:basavaacademy@gmail.com,",26702792(F),,"EC-30,ME-30",,,,,,,,
,,Website:www.basavaacademy.org,,,,,,,,,,,
,,Secab Institute of Engineering and Technology,,,,,,,,,,,
,,"#454, Nauraspur, Hudco Cross,",STD-08352 -,,,,,,,,,,
E132,MR,"Bagalkot Road, BIJAPUR - 586109","276848,",189,"CE-54,CS-27,EC-27,",,,,,,,,
,,"Email:secab_siet@secab.org,",277353(F),,"EE-27,ME-54",,,,,,,,
,,Website:www.secab.ac.in,,,,,,,,,,,
,,G S S S Institute of Engineering and,,,,,,,,,,,
,,Technology for Women,STD-0821 -,,,,,,,,,,
E133,PUA,"K.R.S Road, Metagalli Ind. Area, Mysore - 570016","4257305,",240,"CS-60,EC-60,EE-30,",,,,,,,,
,,"Email:gsssengg@yahoo.co.in,","4257306,",,"IE-30,IT-30,TC-30",,,,,,,,
,,Website:www.geethashishu.in,2581305(F),,,,,,,,,,
,,Smt. Kamala and Sri Venkappa M.Agadi,,,,,,,,,,,
,,College of Engg. and Tech.,,,,,,,,,,,
,,"PB No. 23, Shirahatti, Savanur Road,",STD-08487 -,,"CE-30,CS-30,EC-30,",,,,,,,,
E134,PUA,"LAXMESHWARA-TQ, GADAG DT. - 582116","272525, 272526,",180,"EE-30,IE-30,ME-30",,,,,,,,
,,"Email:info@agadiengcollege.org,",272602(F),,,,,,,,,,
,,Website:www.agadiengcollege.org,,,,,,,,,,,
112,,,,,,,,,,,,,
,,,,,,,,,,,,,
"COLLEGE
CODE","COLLEGE
TYPE",NAME AND ADDRESS OF THE COLLEGE,,"TELEPHONE
NUMBERS","GOVT.
SEATS","COURSE WISE
BREAK-UP",,,,,,,
,,K L S Viswanathrao Deshpande Rural,,,,,,,,,,,
,,Institute of Technology,,STD-08284 -,,,,,,,,,
E135,PUA,"Udyog Vidya Nagar, Dandeli Road,",,"220334, 221409,",210,"CE-30,CS-30,EC-60,",,,,,,,
,,"HALIYAL, UTTARA KANNADA -DIST - 581329",,220813(F),,"EE-30,ME-60",,,,,,,
,,"Email:klsvdrit@yahoo.com, Website:www.vdrit.org",,,,,,,,,,,
,,Moodalakatte Institute of Technology,,,,,,,,,,,
,,"Moodalakatte, Kundapura,",,,,,,,,,,,
,,UDUPI DISTRICT - 576217,,STD-08254 -,,"CE-30,CS-30,EC-30,",,,,,,,
E136,PUA,"Email:principal@mitkundapura.com,",,"236970,",180,"EE-30,ME-60",,,,,,,
,,Website:www.mitkundapura.com,,237235(F),,,,,,,,,
,,Impact College of Engineering and Applied Sciences,,,,,,,,,,,
,,"Sahakaranagar Post, Kodigehalli,",,STD-080 -,,,,,,,,,
,,,,,,"CE-30,CS-30,EC-30,",,,,,,,
E139,PUA,BANGALORE - 560092,,"22720805,",150,,,,,,,,
,,"Email:iceas04@yahoo.com,",,23332134(F),,"EE-30,ME-30",,,,,,,
,,Website:iceasimpact.ac.in,,,,,,,,,,,
,,PES Institute of Technology (South Campus),,,,,,,,,,,
,,"Hosur Road, Electronic City,",,STD-080 -,,,,,,,,,
,,BANGALORE - 560100,,,,"CS-90,EC-90,",,,,,,,
E141,PUA,,,"66186609,",330,,,,,,,,
,,"Email:pesse_director@yahoo.com,",,28521630(F),,"IE-60,ME-90",,,,,,,
,,Website:www.pesse.pes.edu,,,,,,,,,,,
,,B G S Institute of Technology,,,,,,,,,,,
,,"Bellur Cross, Bg.Nagar, Bangalore-Hassan Highway",,STD-08234 -,,,,,,,,,
E142,PUA,"Road, Nagamangala Taluk, Mandya Dist. - 571448",,"288418,",195,"CE-30,CS-45,",,,,,,,
,,"Email:principalbgsit@rediffmail.com,",,288419(F),,"EC-60,IE-30,ME-30",,,,,,,
,,Website:www.bgsit.ac.in,,,,,,,,,,,
,,"Jain University, School of Engineering",,,,,,,,,,,
,,and Technology,,,,,,,,,,,
,,"Jakkasandra Post, Kanakapura Tq,",,STD-080 -,,"CE-54,CS-54,EC-54,",,,,,,,
E143,PUA,RAMANAGARAM- DIST - 562112,,"27577200,",378,"EE-54,IE-54,ME-54,",,,,,,,
,,"Email:info.set@jainuniversity.ac.in,",,27577199(F),,SE-54,,,,,,,
,,Website:www.set.jainuniversity.ac.in,,,,,,,,,,,
,,Srinivas Institute of Technology,,,,,,,,,,,
,,"Valachil Varkulla Village, Farangipete Post,",,STD-0824 -,,"AE-30,AR-34,AU-60,",,,,,,,
,,,,"2274732,",,"CS-60,EC-60,EE-30,",,,,,,,
E144,PUA,MANGALORE. - 574143,,,454,,,,,,,,
,,"Email:principalsit@srinivasgroup.com,",,"2274730,",,"IE-30,ME-90,",,,,,,,
,,Website:www.srinivasgroup.com,,2274731(F),,"MR-30,NT-30",,,,,,,
,,Rajarajeswari College of Engineering,,,,,,,,,,,
,,"No.14, Ramo Halli Cross, Mysore Road,",,STD-080 -,,,,,,,,,
E145,PUA,"KUMBALAGODU, BANGALORE - 560074",,"28437124,",300,"CE-60,CS-60,EC-60,",,,,,,,
,,"Email:principal@rrce.org,",,"28437375,",,"EE-30,IE-30,ME-60",,,,,,,
,,Website:www.rrce.org,,28437373(F),,,,,,,,,
E146,PUA,"Shreedevi Institute of Technology
Airport Road, , KENJAR, MANGALORE - 574142
Email:sdit_kenjar@rediffmail.com,
Website:www.sdc.ac.in",,"STD-0824 -
2254104,
2254119(F)",360,"AE-30,CE-90,CS-60,
EC-60,IE-30,ME-90",,,,,,,
,,T.John Engineering College,,,,,,,,,,,
,,"86/1, Gottigere Post, Banneraghatta Road,",,STD-080 -,,,,,,,,,
,,,,,,"CE-60,CS-60,EC-60,",,,,,,,
E147,PUA,BANGALORE - 560083,,"40250555,",270,,,,,,,,
,,"Email:tjitprincipal@tjohncollege.com,",,28429126(F),,"IE-30,ME-60",,,,,,,
,,Website:www.tjohnit.com,,,,,,,,,,,
,,Nandi Institute of Technology and,,,,,,,,,,,
,,Management Sciences,,STD-080 -,,,,,,,,,
,,"#92, Vaderahalli, Harohalli, -, hobli,",Kanakapura,"2843404,",,"CS-30,EC-30,EE-30,",,,,,,,
E148,PUA,"Taluk, BANGALORE- RURAL - 562112",,"28430406,",150,"IE-30,ME-30",,,,,,,
,,"Email:principal.nitms@gmail.com,",,28433405(F),,,,,,,,,
,,Website:www.nitms.edu.in,,,,,,,,,,,
,,Cambridge Institutute of Technology,,,,,,,,,,,
,,"Basavanapura Main Road, K R Puram,",,STD-080 -,,,,,,,,,
,,BANGALORE - 560036,,,,"CE-30,CS-90,EC-60,",,,,,,,
E149,PUA,,,"25618799,",300,,,,,,,,
,,"Email:principal@citech.edu.in,",,25618789(F),,"EE-30,IE-30,ME-60",,,,,,,
,,Website:www.citech.edu.in,,,,,,,,,,,
113,,,,,,,,,,,,,
,,,,,,,,,,,,,
"COLLEGE
CODE","COLLEGE
TYPE",NAME AND ADDRESS OF THE COLLEGE,,"TELEPHONE
NUMBERS","GOVT.
SEATS","COURSE WISE
BREAK-UP",,,,,,,
,,P E S Institute of Technology and Management,,,,,,,,,,,
,,"NH 206, Sagar Road, SHIVAMOGGA - 577206",,STD-08182 -,,"CE-30,CS-60,EC-60,",,,,,,,
E150,PUA,"Email:principal_pesitm@pes.edu,",,"640733, 640732,",270,"EE-30,IE-30,ME-60",,,,,,,
,,Website:www.pestrust.edu.in,,233797(F),,,,,,,,,
E151,PUA,"Mangalore Institute of Technology and Engineering
Badaga Mijar, Moodabidri,
MANGALORE TQ, D.K - 574225
Email:info@mite.ac.in, Website:www.mite.ac.in",,"STD-08258 -
262696, 262697,
262698(F)",360,"AE-30,CE-60,CS-60,
EC-60,IE-30,
ME-90,MT-30",,,,,,,
E152,ML,"S D M Institute of Tech.
UJIRE, DAKSHINA KANNADA - 574240
Email:sdmitu@gmail.com, Website:www.sdmit.in",,"STD-08256 -
236961,
237271(F)",216,"CE-27,CS-54,EC-54,
EE-27,IE-27,ME-27",,,,,,,
,,S E A College of Engineering and Technology,,,,,,,,,,,
,,"Ayyappa nagar circle, Devasandra main road,",,STD-080 -,,,,,,,,,
E153,PUA,K R PURAM BANGALORE - 560049,,"25613741,",270,"CE-60,CS-60,EC-60,",,,,,,,
,,"Email:seaeduinfo@seaedu.ac.in,",,"25613742,",,"IE-30,ME-60",,,,,,,
,,Website:www.seaedu.ac.in,,25613418(F),,,,,,,,,
E154,GOVT.,"Government Engineering College
Nanjangud main road, Chamarajanagara,
Email:gecchnagara2007@gmail.com,
Website:www.gec_chamarajnagara.ac.in",-571313,"STD-08226 -
230055,
230022(F)",252,"CE-63,CS-63,
EC-63,ME-63",,,,,,,
E155,GOVT.,"Government Engineering College
Opp. Dairy Circle, B.M. Road, HASSAN - 573201
Email:gechassan@gmail.com,
Website:www.gechassan.ac.in",,"STD-08172 -
240444,
240644(F)",252,"CE-63,CS-63,
EC-63,ME-63",,,,,,,
E156,GOVT.,"Government Engineering College
K R PET, MANDYA DT. - 571426
Email:pplgeckrpet@rediffmail.com,
Website:www.geckrpet.ac.in",,"STD-08230 -
262872,
262873(F)",252,"CE-63,CS-63,
EC-63,ME-63",,,,,,,
,,Government Engineering College,,,,,,,,,,,
,,"Doddamannina Gudde, Near Janapada Loka,",,STD-080 -,,,,,,,,,
,,RAMANAGARA - 562159,,,,"CE-63,CS-63,",,,,,,,
E157,GOVT.,,,"27204390,",252,,,,,,,,
,,"Email:pplgecr2010@gmail.com,",,20814503(F),,"EC-63,ME-63",,,,,,,
,,Website:www.gecramanagara.ac.in,,,,,,,,,,,
,,Maharaja Institute of Technology,,,,,,,,,,,
,,"Behind K.R Mills, Belawadi Village,",,STD-08236 -,,,,,,,,,
E158,PUA,"S R Patna Tq, Mandya Dist - 571438.",,"292601,",300,"CE-60,CS-60,",,,,,,,
,,"Email:principal@mitmysore.in,",,292601(F),,"EC-60,IE-60,ME-60",,,,,,,
,,Website:www.mitmysore.in,,,,,,,,,,,
,,Karavali Institute of Technology,,,,,,,,,,,
,,"Neermarga, Padu- post, Via Padumela,",,STD-0824 -,,"AE-30,CE-60,CS-",,,,,,,
E159,PUA,MANGALORE - 575029,,"2272124,",330,"60,EC-30,EE-30,",,,,,,,
,,"Email:principal.kitm@gmail.com,",,2272124(F),,"IE-30,ME-90",,,,,,,
,,Website:www.karavalicollege.ac.in,,,,,,,,,,,
E160,PUA,"Sahyadri College of Engg. and Management
""Sahyadri Campus'', Adyar, Mangalore - 575007
Email:principal.engineering@sahyadri.edu.in,
Website:www.sahyadri.edu.in",,"STD-0824 -
2277222,
2277333,
22774444(F)",360,"CE-60,CS-90,EC-60,
IE-60,ME-90",,,,,,,
,,Government Engineering College,,,,,,,,,,,
,,"Madikeri Road, Malapatna, Kushalnagar,",,,,,,,,,,,
E161,GOVT.,"Somwarpet Taluk, KODAGU",DIST - 571234,STD-08276 -,252,"CE-63,CS-63,",,,,,,,
,,"Email:geckn4gl@gmail.com,",,272335(F),,"EC-63,ME-63",,,,,,,
,,Website:geckushalanagar.ac.in,,,,,,,,,,,
E162,GOVT.,"Government Engineering College
Hyderabad Road, , RAICHUR - 584134
Email:ppl.gecr123@gmail.com,
Website:www.gecraichur.ac.in",,"STD-08532 -
251151, 251222,
251151(F)",252,"CE-63,CS-63,
EC-63,ME-63",,,,,,,
,,Government Engineering College,,,,,,,,,,,
,,"DEVAGIRI,",,,,,,,,,,,
,,,,"STD-08375 - ,",,"CE-63,CS-63,",,,,,,,
E163,GOVT.,HAVERI - 581110,,,252,,,,,,,,
,,"Email:kbprakash04@rediffmail.com,",,283347(F),,"EC-63,ME-63",,,,,,,
,,Website:karnataka.gov.in,,,,,,,,,,,
114,,,,,,,,,,,,,
,,,,,,,,,,,,,
"COLLEGE
CODE","COLLEGE
TYPE",NAME AND ADDRESS OF THE COLLEGE,,"TELEPHONE
NUMBERS","GOVT.
SEATS","COURSE WISE
BREAK-UP",,,,,,,
,,Government Engineering College,,,,,,,,,,,
,,"Harapanahalli Road, Huvina Hadagali,",,STD-08399 -,,,,,,,,,
E164,GOVT.,BELLARY DIST. - 583219,,"240625,",252,"CE-63,CS-63,",,,,,,,
,,"Email:gechadagali@gmail.com,",,240525(F),,"EC-63,ME-63",,,,,,,
,,Website:gechuvinahadagali.ac.in,,,,,,,,,,,
,,Dr. M.V.Shetty Institute of Technology,,,,,,,,,,,
,,"Vidya Nagar, N.H 13, Thodar, Moodbidri - 574225",,STD-08258 -,,"CS-30,EC-30,EE-30,",,,,,,,
E165,PUA,,,"262733, 262713,",180,,,,,,,,
,,"Email:drmvsit@gmail.com,",,,,"IE-30,ME-60",,,,,,,
,,Website:www.mvsit.ac.in,,262723(F),,,,,,,,,
